id,verbatim_text,product,pack,region,issue_type,source,created_at,taxonomy_coverage,is_planted_issue,planted_issue_id
6347cb28-2d9d-4d69-af89-36384cbf011e,New lid on Resealable Bag v2 - New Lid doesn't seal properly batch 103,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Seal Failure,Call Center,2026-02-12T14:00:00,0.98,True,PLANTED_001_PNW_NEW_LID_SEAL
1a9409a9-3286-4ee8-8f01-df16dc5eb8ae,Stale Cookies Pack in Can 330ml,Cookies Pack,Can 330ml,Midwest,Stale Taste,Email,2026-02-12T14:08:00,0.6,False,
b3f1ff2a-fc7e-4f69-b527-2ef66f17f9cb,Crunchy Chips tastes stale from Pacific Northwest,Crunchy Chips,Box 200g,Pacific Northwest,Stale Taste,Amazon Review,2026-02-12T14:13:00,0.89,False,
8a331183-dd7a-4f4b-9b44-ffade8f6e505,Crunchy Chips tastes stale from Northeast,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Call Center,2026-02-12T14:22:00,0.63,False,
78bdd384-a72a-464f-8630-6f555812f260,Box crushed in shipping to Texas,Soda Pop,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Twitter,2026-02-12T14:23:00,0.69,False,
4825be67-0267-4e25-97c0-ebf484f6db95,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,Northeast,Low Fill,Twitter,2026-02-12T14:28:00,0.72,False,
f565a282-7dd5-4d6d-b687-17aab08d89f8,Resealable Bag v2 - New Lid leaking in transit to California,Granola Bar,Resealable Bag v2 - New Lid,California,Leaking,Email,2026-02-12T14:43:00,0.94,False,
dac6ed70-f622-4efb-a868-5c8aa7c4a1e5,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,California,Wrong Flavor,Email,2026-02-12T14:47:00,0.61,False,
d270ab64-e0f5-4fd6-a047-33a6fb5625c4,Can 330ml arrived torn,Cookies Pack,Can 330ml,Texas,Damaged Pack,Call Center,2026-02-12T14:51:00,0.94,False,
dfeb8a98-e832-4e60-b5ab-07359b680eaa,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Pacific Northwest,Low Fill,Amazon Review,2026-02-12T14:57:00,0.87,False,
332dedeb-f7df-490e-9c84-7031271b3834,New lid on Box 200g doesn't seal properly,Crunchy Chips,Box 200g,Northeast,Seal Failure,Twitter,2026-02-12T15:04:00,0.63,False,
36bef060-bb1f-4873-823b-902397731df8,Resealable Box 200g failed to close - Midwest,Crunchy Chips,Box 200g,Midwest,Seal Failure,Amazon Review,2026-02-12T15:07:00,0.87,False,
d419f870-6bda-4510-ab04-5a772c7704cc,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Texas,Wrong Flavor,Email,2026-02-12T15:12:00,0.62,False,
2f8d62e6-90ee-4aff-855c-5bd4eb6fb135,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,California,Low Fill,Amazon Review,2026-02-12T15:16:00,0.66,False,
4f8acc3b-089c-4c4b-86d6-fa4e0d957c16,"The Can 330ml won't close, goes stale in Pacific Northwest",Granola Bar,Can 330ml,Pacific Northwest,Seal Failure,Amazon Review,2026-02-12T15:19:00,0.8,False,
f36c1bd6-d02b-4b39-82df-39f699db7c32,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,California,Low Fill,Twitter,2026-02-12T15:22:00,0.9,False,
cfe4d953-daff-43d6-baa7-91e813d84652,Resealable Box 200g failed to close - Pacific Northwest,Crunchy Chips,Box 200g,Pacific Northwest,Seal Failure,Twitter,2026-02-12T15:25:00,0.75,False,
47721de1-925f-4078-8e0f-feccdd3efe93,Can 330ml leaking in transit to Northeast,Cookies Pack,Can 330ml,Northeast,Leaking,Email,2026-02-12T15:48:00,0.91,False,
9b14eeb7-2461-4a07-b5ab-646393805316,Stale Cookies Pack in Resealable Bag v1,Cookies Pack,Resealable Bag v1,California,Stale Taste,Email,2026-02-12T15:51:00,0.88,False,
65d23dbf-732d-41b0-b909-5ed448133d93,Cookies Pack tastes stale from Pacific Northwest,Cookies Pack,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Amazon Review,2026-02-12T16:03:00,0.73,False,
042beae5-1cd8-4815-aeb5-6571bef8424e,Box crushed in shipping to Texas,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Twitter,2026-02-12T16:07:00,0.86,False,
2b1f492f-b0f3-4629-8421-27b977779cd9,Resealable Bag v2 - New Lid leaking in transit to Texas,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Leaking,Twitter,2026-02-12T16:08:00,0.64,False,
cad98f89-30eb-47f2-b3f8-3e0ee951bd40,Resealable Box 200g failed to close - Midwest,Cookies Pack,Box 200g,Midwest,Seal Failure,Amazon Review,2026-02-12T16:17:00,0.72,False,
fb85c73c-f10c-4686-816e-003244641bad,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Midwest,Low Fill,Email,2026-02-12T16:37:00,0.78,False,
bc3ab496-63fb-4dca-8b09-f7bcff26ce33,Crunchy Chips tastes stale from Midwest,Crunchy Chips,Can 330ml,Midwest,Stale Taste,Email,2026-02-12T16:43:00,0.69,False,
c57dddcc-44d7-4b65-aed8-a09ba1a0f3bb,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,California,Low Fill,Twitter,2026-02-12T16:52:00,0.8,False,
080c9841-274a-4bf9-a554-480e9a11a59b,Box crushed in shipping to Midwest,Soda Pop,Resealable Bag v1,Midwest,Damaged Pack,Email,2026-02-12T17:05:00,0.64,False,
5c773454-a268-4740-8661-6cf22e7e2587,Stale Cookies Pack in Can 330ml,Cookies Pack,Can 330ml,Northeast,Stale Taste,Email,2026-02-12T17:06:00,0.89,False,
b6dd4efa-11cf-4e1b-8dc9-edcaa22a4fcd,Can 330ml leaking in transit to Midwest,Granola Bar,Can 330ml,Midwest,Leaking,Amazon Review,2026-02-12T17:14:00,0.8,False,
91d05dcb-c30c-496a-9e95-db0e60175fbb,Resealable Can 330ml failed to close - Pacific Northwest,Cookies Pack,Can 330ml,Pacific Northwest,Seal Failure,Twitter,2026-02-12T17:21:00,0.75,False,
130f18d4-b24f-4092-9a4e-c0a2abe6ff64,Cookies Pack tastes stale from Texas,Cookies Pack,Resealable Bag v1,Texas,Stale Taste,Call Center,2026-02-12T17:25:00,0.86,False,
3295db0f-b90b-41ae-8c2e-70be75f5968d,Resealable Bag v1 leaking in transit to Pacific Northwest,Cookies Pack,Resealable Bag v1,Pacific Northwest,Leaking,Amazon Review,2026-02-12T17:38:00,0.67,False,
1be64508-da93-4737-acb2-343ec8faac5b,Ordered Soda Pop got wrong flavor,Soda Pop,Box 200g,Midwest,Wrong Flavor,Call Center,2026-02-12T17:41:00,0.62,False,
30fd7851-d57c-43de-82e2-c6723d4abb4e,Box crushed in shipping to Pacific Northwest,Granola Bar,Resealable Bag v1,Pacific Northwest,Damaged Pack,Amazon Review,2026-02-12T17:46:00,0.79,False,
6aa247b7-ecaf-4bb8-920c-77d2aef59984,New lid on Resealable Bag v2 - New Lid doesn't seal properly batch 103,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Seal Failure,Call Center,2026-02-12T18:00:00,0.95,True,PLANTED_001_PNW_NEW_LID_SEAL
3ede393a-1f90-44a2-b193-909011f81732,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v1,California,Wrong Flavor,Email,2026-02-12T18:05:00,0.6,False,
73950e6a-f8d0-47a2-b300-10f3f06078c5,Box 200g arrived torn,Soda Pop,Box 200g,California,Damaged Pack,Amazon Review,2026-02-12T18:22:00,0.69,False,
c681421f-f620-4a7c-866d-8cebff2611f8,Opened Cookies Pack and it was stale,Cookies Pack,Resealable Bag v1,California,Stale Taste,Twitter,2026-02-12T18:25:00,0.63,False,
76edbf9c-5dea-4c8c-b1fb-8b8c376c55e4,Box crushed in shipping to Texas,Soda Pop,Can 330ml,Texas,Damaged Pack,Call Center,2026-02-12T18:29:00,0.65,False,
7b603e15-2da6-4228-b645-b511caa7c527,Resealable Bag v2 - New Lid leaking in transit to Pacific Northwest,Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Leaking,Amazon Review,2026-02-12T18:41:00,0.73,False,
465aa410-752f-493a-b76f-11a2ef524a15,Can 330ml leaking in transit to Pacific Northwest,Granola Bar,Can 330ml,Pacific Northwest,Leaking,Email,2026-02-12T19:11:00,0.86,False,
249c190d-d572-4126-b8ee-6966eb38c02d,Crunchy Chips tastes stale from California,Crunchy Chips,Can 330ml,California,Stale Taste,Twitter,2026-02-12T19:19:00,0.66,False,
027c7828-156a-48aa-a449-64c8229d12a4,Can 330ml half empty - Cookies Pack,Cookies Pack,Can 330ml,Texas,Low Fill,Email,2026-02-12T19:20:00,0.66,False,
8be18b73-8b21-41ef-b393-3746baba039b,Box crushed in shipping to Northeast,Cookies Pack,Resealable Bag v1,Northeast,Damaged Pack,Amazon Review,2026-02-12T19:20:00,0.74,False,
f3ce9516-4b55-41cd-b956-b4a0f97bbba2,Can 330ml half empty - Soda Pop,Soda Pop,Can 330ml,California,Low Fill,Amazon Review,2026-02-12T19:34:00,0.73,False,
206369ca-17a6-42b6-afc5-29a31a874272,Resealable Bag v2 - New Lid leaking in transit to California,Granola Bar,Resealable Bag v2 - New Lid,California,Leaking,Twitter,2026-02-12T19:38:00,0.73,False,
283f2e66-ef37-4bb4-a1e6-f223110a4035,Can 330ml leaking in transit to Northeast,Cookies Pack,Can 330ml,Northeast,Leaking,Call Center,2026-02-12T20:06:00,0.63,False,
7e32da21-6439-4286-bcb7-348cdd5f99b9,Resealable Can 330ml failed to close - California,Soda Pop,Can 330ml,California,Seal Failure,Email,2026-02-12T20:08:00,0.85,False,
765f05ea-236d-4ca9-9c3d-9d4537d28750,New lid on Box 200g doesn't seal properly,Granola Bar,Box 200g,Midwest,Seal Failure,Email,2026-02-12T20:27:00,0.79,False,
079cfd36-0862-4dc3-abb3-f6e8c8f48212,"The Resealable Bag v2 - New Lid won't close, goes stale in California",Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Twitter,2026-02-12T20:33:00,0.78,False,
7ceb003f-b12e-4fe2-bccc-e26ae2036f1a,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Pacific Northwest,Wrong Flavor,Email,2026-02-12T20:46:00,0.94,False,
bed5e3ce-98f8-45a0-9195-59a45869b0d7,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v1,Midwest,Stale Taste,Call Center,2026-02-12T20:57:00,0.77,False,
7b7ede3d-30c2-4757-a9da-c6024ec26be4,"The Resealable Bag v2 - New Lid won't close, goes stale in Pacific Northwest batch 100",Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Seal Failure,Call Center,2026-02-12T21:00:00,0.91,True,PLANTED_001_PNW_NEW_LID_SEAL
2e4e05d6-9d20-44c4-9413-8dc26541e62a,Opened Cookies Pack and it was stale,Cookies Pack,Resealable Bag v1,California,Stale Taste,Call Center,2026-02-12T21:14:00,0.78,False,
16063464-0424-4cba-8f1c-8bcb9c2a99a9,Box crushed in shipping to California,Cookies Pack,Resealable Bag v2 - New Lid,California,Damaged Pack,Amazon Review,2026-02-12T21:17:00,0.62,False,
4fbadbbe-99ac-4eea-9f16-88f2dfd41eab,Opened Cookies Pack and it was stale,Cookies Pack,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Twitter,2026-02-12T21:22:00,0.7,False,
0b565e47-5a24-4639-b235-3193ac24915d,Box 200g leaking in transit to Midwest,Granola Bar,Box 200g,Midwest,Leaking,Email,2026-02-12T21:25:00,0.76,False,
de366e0f-8fec-4caf-8f1c-222861d02e89,Stale Cookies Pack in Resealable Bag v2 - New Lid,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Stale Taste,Twitter,2026-02-12T21:37:00,0.78,False,
5ecb6c21-e1aa-4260-b4e5-0ded69ba606f,Resealable Bag v1 half empty - Soda Pop,Soda Pop,Resealable Bag v1,Midwest,Low Fill,Email,2026-02-12T21:44:00,0.88,False,
0eb8d96d-0c30-47ad-9b2a-338ffa42c20d,Ordered Soda Pop got wrong flavor,Soda Pop,Resealable Bag v2 - New Lid,California,Wrong Flavor,Email,2026-02-12T21:47:00,0.82,False,
cb1709f8-cd98-47ed-8b72-f9774d10ef48,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Midwest,Wrong Flavor,Amazon Review,2026-02-12T22:01:00,0.65,False,
7dfb9ce6-e6ba-4c6e-996c-b4570abc2429,Crunchy Chips tastes stale from Pacific Northwest,Crunchy Chips,Box 200g,Pacific Northwest,Stale Taste,Call Center,2026-02-12T22:06:00,0.81,False,
43ab4d57-7f52-4f16-9e90-67faa0f71bea,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Pacific Northwest,Low Fill,Email,2026-02-12T22:11:00,0.82,False,
a94caedd-2cee-472b-8050-e8750fcd0e27,Ordered Cookies Pack got wrong flavor,Cookies Pack,Resealable Bag v1,Texas,Wrong Flavor,Call Center,2026-02-12T22:20:00,0.63,False,
49b9f8fd-2248-42ae-b6aa-28ac74695897,New lid on Resealable Bag v2 - New Lid doesn't seal properly,Granola Bar,Resealable Bag v2 - New Lid,Northeast,Seal Failure,Amazon Review,2026-02-12T22:21:00,0.72,False,
e9573959-a6b2-4b58-9685-72422f9b1717,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v1,California,Wrong Flavor,Twitter,2026-02-12T22:25:00,0.64,False,
3654e83d-5397-4602-83c0-edd45f93094a,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v2 - New Lid,Texas,Stale Taste,Twitter,2026-02-12T22:37:00,0.6,False,
dd92f672-309b-42ae-824d-11099f0d841e,Resealable Bag v2 - New Lid half empty - Granola Bar,Granola Bar,Resealable Bag v2 - New Lid,Midwest,Low Fill,Twitter,2026-02-12T23:04:00,0.87,False,
c3e9a30e-cdde-4b45-8d7a-befa76658b0a,Resealable Bag v2 - New Lid arrived torn,Cookies Pack,Resealable Bag v2 - New Lid,California,Damaged Pack,Amazon Review,2026-02-12T23:08:00,0.83,False,
bac962dd-862b-4097-9c85-c2493199d1ec,Resealable Bag v1 half empty - Granola Bar,Granola Bar,Resealable Bag v1,Texas,Low Fill,Call Center,2026-02-12T23:25:00,0.81,False,
41996332-7b23-427d-8369-b9cd2537a41b,Box crushed in shipping to California,Granola Bar,Resealable Bag v2 - New Lid,California,Damaged Pack,Call Center,2026-02-12T23:26:00,0.77,False,
f269555c-c600-4ca5-af89-8efb04c974cd,Can 330ml leaking in transit to Texas,Cookies Pack,Can 330ml,Texas,Leaking,Call Center,2026-02-12T23:29:00,0.85,False,
2c61c784-004a-448b-b4f2-73f2b6a52a12,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v2 - New Lid,California,Wrong Flavor,Amazon Review,2026-02-12T23:30:00,0.73,False,
b31096d9-912f-44e5-8094-6a02c80796b7,Ordered Granola Bar got wrong flavor,Granola Bar,Box 200g,Texas,Wrong Flavor,Email,2026-02-12T23:37:00,0.72,False,
b2ea861c-23ec-4d9c-9bc4-5f1add1ff556,Resealable Bag v1 half empty - Granola Bar,Granola Bar,Resealable Bag v1,Midwest,Low Fill,Twitter,2026-02-12T23:40:00,0.81,False,
da31cfdd-0b54-4dd5-8ef4-5cf93ff1b63f,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Pacific Northwest,Wrong Flavor,Call Center,2026-02-12T23:42:00,0.92,False,
a7547a90-286b-4485-b3c7-ebed0b9eca5b,Stale Granola Bar in Resealable Bag v2 - New Lid,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Call Center,2026-02-12T23:47:00,0.71,False,
2cf383a8-ced2-4a05-86e3-c67064568bd5,Stale Crunchy Chips in Resealable Bag v2 - New Lid,Crunchy Chips,Resealable Bag v2 - New Lid,California,Stale Taste,Call Center,2026-02-12T23:52:00,0.61,False,
2ab32e12-2972-49c1-9c17-3a0f7ede085e,Box crushed in shipping to Midwest,Granola Bar,Box 200g,Midwest,Damaged Pack,Email,2026-02-12T23:59:00,0.78,False,
ceccac35-d445-44b0-bb44-99a3615d1af4,Box crushed in shipping to Northeast,Granola Bar,Can 330ml,Northeast,Damaged Pack,Email,2026-02-13T00:01:00,0.8,False,
a49fed1d-d29f-4e19-9528-263ed85ceb08,"The Can 330ml won't close, goes stale in Northeast",Crunchy Chips,Can 330ml,Northeast,Seal Failure,Call Center,2026-02-13T00:12:00,0.63,False,
3b0018ff-0886-48e1-b490-1f8ba39aa7ba,Granola Bar tastes stale from Northeast,Granola Bar,Box 200g,Northeast,Stale Taste,Call Center,2026-02-13T00:14:00,0.67,False,
2eaded0b-f876-4391-8185-35b739674452,Box crushed in shipping to Northeast,Soda Pop,Resealable Bag v1,Northeast,Damaged Pack,Twitter,2026-02-13T00:18:00,0.68,False,
fe602fb9-83b1-4bb5-b254-edcd9b784d91,Box crushed in shipping to California,Granola Bar,Box 200g,California,Damaged Pack,Email,2026-02-13T00:18:00,0.82,False,
b46c88cc-2314-4a0c-aa5c-e78bef24adbe,Resealable Bag v1 half empty - Crunchy Chips,Crunchy Chips,Resealable Bag v1,California,Low Fill,Call Center,2026-02-13T00:27:00,0.73,False,
68c662a4-3c37-49b1-a61b-54259b6805c7,Opened Crunchy Chips and it was stale,Crunchy Chips,Resealable Bag v2 - New Lid,Northeast,Stale Taste,Call Center,2026-02-13T00:28:00,0.6,False,
7a17e157-317c-49c5-81e1-50e4d480492d,Box 200g half empty - Cookies Pack,Cookies Pack,Box 200g,Texas,Low Fill,Amazon Review,2026-02-13T00:30:00,0.76,False,
ef86f634-e8b1-41aa-97c7-9b9913370749,Box 200g arrived torn,Soda Pop,Box 200g,Midwest,Damaged Pack,Amazon Review,2026-02-13T00:33:00,0.77,False,
2494d32c-5499-48c3-90a3-56fb94278a92,Box 200g leaking in transit to Northeast,Soda Pop,Box 200g,Northeast,Leaking,Amazon Review,2026-02-13T00:43:00,0.77,False,
534cb3b6-5218-4a8f-a6e4-ae1a83f18062,Cookies Pack tastes stale from Texas,Cookies Pack,Can 330ml,Texas,Stale Taste,Twitter,2026-02-13T00:51:00,0.84,False,
1fd65394-dcaa-483f-883f-faca69d4bbc5,Ordered Granola Bar got wrong flavor,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Wrong Flavor,Amazon Review,2026-02-13T00:56:00,0.79,False,
f186b53a-fb1a-4a67-9962-2a5cabb0f13b,"The Resealable Bag v2 - New Lid won't close, goes stale in Pacific Northwest batch 105",Crunchy Chips,Resealable Bag v2 - New Lid,Pacific Northwest,Seal Failure,Call Center,2026-02-13T01:00:00,0.95,True,PLANTED_001_PNW_NEW_LID_SEAL
1652fa3a-a673-45dd-af2c-1c0a4bd53964,Stale Cookies Pack in Can 330ml,Cookies Pack,Can 330ml,California,Stale Taste,Email,2026-02-13T01:04:00,0.67,False,
387d6dfc-6f0a-4280-97b9-b8b1b515b820,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v1,Midwest,Stale Taste,Email,2026-02-13T01:08:00,0.81,False,
0cd66737-b00a-49d7-90d9-b164e325b1a4,Resealable Bag v2 - New Lid leaking in transit to Texas,Granola Bar,Resealable Bag v2 - New Lid,Texas,Leaking,Call Center,2026-02-13T01:26:00,0.82,False,
f9d3bc97-136d-4c58-9736-b97286cd3a3f,Stale Crunchy Chips in Resealable Bag v1,Crunchy Chips,Resealable Bag v1,Texas,Stale Taste,Amazon Review,2026-02-13T01:43:00,0.69,False,
230ea73e-77d9-46ed-b0a0-36b7c1181eba,Resealable Bag v2 - New Lid half empty - Cookies Pack,Cookies Pack,Resealable Bag v2 - New Lid,Texas,Low Fill,Amazon Review,2026-02-13T01:53:00,0.91,False,
214c78b5-05ba-4a85-bec4-cd905ea84c08,Box 200g half empty - Soda Pop,Soda Pop,Box 200g,Northeast,Low Fill,Amazon Review,2026-02-13T01:53:00,0.77,False,
137abb9f-8790-41b3-9143-7c03f7ffe88c,Box 200g half empty - Granola Bar,Granola Bar,Box 200g,Northeast,Low Fill,Twitter,2026-02-13T02:06:00,0.71,False,
05293b3f-cc61-49fa-9668-7431eda4da26,Resealable Bag v2 - New Lid arrived torn,Soda Pop,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Call Center,2026-02-13T02:11:00,0.91,False,
56a5b296-0020-4a42-b799-24510a8f6fa2,Ordered Cookies Pack got wrong flavor,Cookies Pack,Box 200g,Pacific Northwest,Wrong Flavor,Twitter,2026-02-13T02:55:00,0.64,False,
33295777-8873-440e-8475-5c964449fddb,New lid on Can 330ml doesn't seal properly,Crunchy Chips,Can 330ml,Texas,Seal Failure,Email,2026-02-13T03:11:00,0.92,False,
968fb6b1-1e3e-42f3-8f0d-ce465df02305,Resealable Bag v1 half empty - Granola Bar,Granola Bar,Resealable Bag v1,Midwest,Low Fill,Email,2026-02-13T03:13:00,0.77,False,
b59df8e4-0fb0-4457-a803-4fd9515c5ebd,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Can 330ml,Northeast,Wrong Flavor,Twitter,2026-02-13T03:15:00,0.91,False,
02cce259-d9de-465d-b748-8c87d00f41bd,New lid on Box 200g doesn't seal properly,Cookies Pack,Box 200g,Midwest,Seal Failure,Email,2026-02-13T03:15:00,0.88,False,
62cf68d5-8556-4971-a075-000c66a905c8,Stale Crunchy Chips in Resealable Bag v2 - New Lid,Crunchy Chips,Resealable Bag v2 - New Lid,Texas,Stale Taste,Email,2026-02-13T03:16:00,0.89,False,
5b4e461d-85b7-4a0c-b394-717ebe0da3ed,Box crushed in shipping to Midwest,Cookies Pack,Resealable Bag v1,Midwest,Damaged Pack,Twitter,2026-02-13T03:22:00,0.94,False,
36624a57-0618-49f3-88b0-6a8f29f48c30,Ordered Soda Pop got wrong flavor,Soda Pop,Box 200g,Pacific Northwest,Wrong Flavor,Call Center,2026-02-13T03:24:00,0.71,False,
add336d3-6160-4eff-86ea-bdf3272abfd7,Resealable Resealable Bag v1 failed to close - Pacific Northwest,Soda Pop,Resealable Bag v1,Pacific Northwest,Seal Failure,Email,2026-02-13T03:25:00,0.92,False,
592e9ce8-8e32-46ba-b103-c9dceb507e18,Resealable Can 330ml failed to close - Texas,Cookies Pack,Can 330ml,Texas,Seal Failure,Call Center,2026-02-13T03:26:00,0.61,False,
03be4aa2-1e6a-47b3-a9a0-c4997265c8aa,"The Can 330ml won't close, goes stale in Texas",Crunchy Chips,Can 330ml,Texas,Seal Failure,Email,2026-02-13T03:29:00,0.92,False,
3b1438ec-9dc5-489d-aba7-34751eb91460,Resealable Bag v2 - New Lid half empty - Soda Pop,Soda Pop,Resealable Bag v2 - New Lid,California,Low Fill,Twitter,2026-02-13T03:34:00,0.88,False,
cf894cc8-a0d1-4c0b-865e-0d86cf5c088f,Resealable Bag v1 half empty - Soda Pop,Soda Pop,Resealable Bag v1,Pacific Northwest,Low Fill,Email,2026-02-13T03:35:00,0.72,False,
02ee133e-9b89-4705-9bc3-db84bb3b66d1,Stale Crunchy Chips in Can 330ml,Crunchy Chips,Can 330ml,California,Stale Taste,Amazon Review,2026-02-13T03:37:00,0.68,False,
5d57d3cb-8b33-42ab-a710-36aae46768a2,Box 200g leaking in transit to Texas,Granola Bar,Box 200g,Texas,Leaking,Email,2026-02-13T03:49:00,0.69,False,
59094447-89d6-4bc9-bb8f-7791b32b75f6,"The Resealable Bag v2 - New Lid won't close, goes stale in California",Crunchy Chips,Resealable Bag v2 - New Lid,California,Seal Failure,Amazon Review,2026-02-13T03:51:00,0.71,False,
f1372fb8-3fdc-494e-a810-b98b848c1b87,Resealable Bag v2 - New Lid leaking in transit to Texas,Granola Bar,Resealable Bag v2 - New Lid,Texas,Leaking,Call Center,2026-02-13T04:15:00,0.84,False,
5fa9e153-3fc4-4c4c-809d-6e4ad787c361,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,Midwest,Wrong Flavor,Email,2026-02-13T04:19:00,0.82,False,
76e2056c-d3c5-427b-b72d-251b62b3f593,Cookies Pack tastes stale from Pacific Northwest,Cookies Pack,Resealable Bag v2 - New Lid,Pacific Northwest,Stale Taste,Twitter,2026-02-13T04:27:00,0.69,False,
81fcd406-bdad-49ab-a9e1-312b417c7899,Ordered Crunchy Chips got wrong flavor,Crunchy Chips,Resealable Bag v1,California,Wrong Flavor,Twitter,2026-02-13T04:40:00,0.81,False,
0de64801-12e9-4007-b97b-f6707f77ad22,Resealable Bag v2 - New Lid half empty - Granola Bar,Granola Bar,Resealable Bag v2 - New Lid,Texas,Low Fill,Call Center,2026-02-13T04:40:00,0.66,False,
79388cc7-9663-4a5e-a5b1-793137ddf06c,Resealable Bag v2 - New Lid leaking in transit to Midwest,Crunchy Chips,Resealable Bag v2 - New Lid,Midwest,Leaking,Email,2026-02-13T04:43:00,0.89,False,
7012a243-b969-4fcf-baf5-517f82cdccee,Can 330ml arrived torn,Granola Bar,Can 330ml,Texas,Damaged Pack,Call Center,2026-02-13T04:45:00,0.61,False,
a86a9bcd-3bf4-4eb1-9210-685c9ae3b18f,Can 330ml half empty - Crunchy Chips,Crunchy Chips,Can 330ml,Midwest,Low Fill,Email,2026-02-13T04:48:00,0.87,False,
930b3158-c3ea-40cd-8b45-ebb6196a7e31,Resealable Bag v1 leaking in transit to Texas,Crunchy Chips,Resealable Bag v1,Texas,Leaking,Email,2026-02-13T04:56:00,0.75,False,
462d60eb-d686-4e7f-b424-c24584b57761,Resealable Bag v1 half empty - Cookies Pack,Cookies Pack,Resealable Bag v1,Midwest,Low Fill,Call Center,2026-02-13T05:31:00,0.73,False,
145e4053-9ff3-4bc7-9547-9137e4cd2e86,Box crushed in shipping to Texas,Granola Bar,Resealable Bag v2 - New Lid,Texas,Damaged Pack,Amazon Review,2026-02-13T05:33:00,0.94,False,
5cf70402-8b9c-44e5-88e0-b4d8010b9100,Resealable Bag v2 - New Lid leaking in transit to Pacific Northwest,Granola Bar,Resealable Bag v2 - New Lid,Pacific Northwest,Leaking,Call Center,2026-02-13T05:46:00,0.91,False,
7a4d4541-ecc3-45d2-9fa0-a2ce913317f4,Ordered Soda Pop got wrong flavor,Soda Pop,Box 200g,Texas,Wrong Flavor,Amazon Review,2026-02-13T05:47:00,0.89,False,
5a7c8081-cca2-499b-93f4-24397adcd7d4,New lid on Resealable Bag v1 doesn't seal properly,Crunchy Chips,Resealable Bag v1,Midwest,Seal Failure,Email,2026-02-13T05:48:00,0.81,False,
1792a536-27e3-40ab-a4ae-764c6b13b3a5,Resealable Resealable Bag v1 failed to close - Northeast,Granola Bar,Resealable Bag v1,Northeast,Seal Failure,Twitter,2026-02-13T06:06:00,0.66,False,
bb0aa5ec-ecf1-404c-8c29-b048d7e302be,Opened Granola Bar and it was stale,Granola Bar,Resealable Bag v2 - New Lid,Texas,Stale Taste,Twitter,2026-02-13T06:23:00,0.67,False,
cc73e996-c939-4297-9979-399838d97a3d,Crunchy Chips tastes stale from Texas,Crunchy Chips,Box 200g,Texas,Stale Taste,Call Center,2026-02-13T06:25:00,0.68,False,
83af461a-1272-4fc7-a8d2-17a55a0507b0,Can 330ml half empty - Granola Bar,Granola Bar,Can 330ml,Texas,Low Fill,Call Center,2026-02-13T06:26:00,0.72,False,
b5cd1377-1149-4844-81fe-1dd49700ff73,Resealable Box 200g failed to close - California,Granola Bar,Box 200g,California,Seal Failure,Call Center,2026-02-13T06:29:00,0.92,False,
4d8afa6f-c376-450a-ba91-d480070c1263,Box crushed in shipping to Midwest,Cookies Pack,Can 330ml,Midwest,Damaged Pack,Twitter,2026-02-13T06:39:00,0.74,False,
